From	Entry	GeneID	Organism
ENSG00000198960	Q7L4S7	54470;	Homo sapiens (Human)
ENSG00000135824	P57771	85397;	Homo sapiens (Human)
ENSG00000135824	D6RD36		Homo sapiens (Human)
ENSG00000131043	Q9Y312	25980;	Homo sapiens (Human)
ENSG00000131043	A0A7P0T8J7		Homo sapiens (Human)
ENSG00000131043	A0A7P0TA70		Homo sapiens (Human)
ENSG00000131043	A2A2Q9		Homo sapiens (Human)
ENSG00000183828	O95848	256281;	Homo sapiens (Human)
ENSG00000183828	F8VU44		Homo sapiens (Human)
ENSG00000124207	P55060	1434;	Homo sapiens (Human)
ENSG00000148834	P78417	9446;	Homo sapiens (Human)
ENSG00000148834	Q5TA01		Homo sapiens (Human)
ENSG00000148834	Q5TA02		Homo sapiens (Human)
ENSG00000086065	Q9NZZ3	51510;	Homo sapiens (Human)
ENSG00000160294	O60318	8888;	Homo sapiens (Human)
ENSG00000160294	A0A0A0MSZ7		Homo sapiens (Human)
ENSG00000137513	Q96I59	79731;	Homo sapiens (Human)
ENSG00000137513	A0A8Q3SHL5		Homo sapiens (Human)
ENSG00000137513	A0A8Q3SHN4		Homo sapiens (Human)
ENSG00000137513	A0A8Q3SHN6		Homo sapiens (Human)
ENSG00000137513	A0A8Q3SHP1		Homo sapiens (Human)
ENSG00000137513	A0A8Q3SHS9		Homo sapiens (Human)
ENSG00000137513	A0A8Q3SHT5		Homo sapiens (Human)
ENSG00000137513	A0A8Q3SHT7		Homo sapiens (Human)
ENSG00000137513	A0A8Q3SHU1		Homo sapiens (Human)
ENSG00000137513	A0A8Q3SHV4		Homo sapiens (Human)
ENSG00000137513	A0A8Q3SIK4		Homo sapiens (Human)
ENSG00000137513	A0A8Q3WKD2		Homo sapiens (Human)
ENSG00000137513	A0A8Q3WKD4		Homo sapiens (Human)
ENSG00000137513	A0A8Q3WKD8		Homo sapiens (Human)
ENSG00000137513	A0A8Q3WKD9		Homo sapiens (Human)
ENSG00000137513	A0A8Q3WKE5		Homo sapiens (Human)
ENSG00000137513	A0A8Q3WKF4		Homo sapiens (Human)
ENSG00000137513	A0A8Q3WKI6		Homo sapiens (Human)
ENSG00000137513	A0A8Q3WKX6		Homo sapiens (Human)
ENSG00000137513	A0A8Q3WLI0		Homo sapiens (Human)
ENSG00000137513	A0A8Q3WLT2		Homo sapiens (Human)
ENSG00000137513	E9PRK2		Homo sapiens (Human)
ENSG00000137513	H0YE96		Homo sapiens (Human)
ENSG00000204919	P86496	122183;729233;729240;729246;729250;	Homo sapiens (Human)
ENSG00000147592	Q53H82	51110;	Homo sapiens (Human)
ENSG00000188785	Q8NEK5	147694;	Homo sapiens (Human)
ENSG00000188785	M0QX17		Homo sapiens (Human)
ENSG00000188785	M0QXE2		Homo sapiens (Human)
ENSG00000188785	M0QY53		Homo sapiens (Human)
ENSG00000188785	M0QYA3		Homo sapiens (Human)
ENSG00000188785	M0R041		Homo sapiens (Human)
ENSG00000188785	M0R1K1		Homo sapiens (Human)
ENSG00000188785	M0R2J6		Homo sapiens (Human)
ENSG00000188785	M0R354		Homo sapiens (Human)
ENSG00000188785	M0R3F2		Homo sapiens (Human)
ENSG00000174738	Q14995	9975;	Homo sapiens (Human)
ENSG00000174738	Q6NSM0		Homo sapiens (Human)
ENSG00000110721	P35790	1119;	Homo sapiens (Human)
ENSG00000110721	E9PM06		Homo sapiens (Human)
ENSG00000110721	H0YD02		Homo sapiens (Human)
ENSG00000170178	P35452	3238;	Homo sapiens (Human)
ENSG00000170178	B5MCD3		Homo sapiens (Human)
ENSG00000106069	P52757	1124;	Homo sapiens (Human)
ENSG00000106069	A0A994J535		Homo sapiens (Human)
ENSG00000106069	A0A994J5D1		Homo sapiens (Human)
ENSG00000106069	A0A994J5D6		Homo sapiens (Human)
ENSG00000106069	A0A994J5R0		Homo sapiens (Human)
ENSG00000106069	A0A994J7L4	1124;	Homo sapiens (Human)
ENSG00000106069	A0A994J7Z1		Homo sapiens (Human)
ENSG00000106069	A0A994J7Z5		Homo sapiens (Human)
ENSG00000106069	B3VCF4	1124;	Homo sapiens (Human)
ENSG00000106069	B3VCF5	1124;	Homo sapiens (Human)
ENSG00000106069	B3VCF6	1124;	Homo sapiens (Human)
ENSG00000106069	B7Z1V0	1124;	Homo sapiens (Human)
ENSG00000106069	H7C0V3		Homo sapiens (Human)
ENSG00000106069	H7C138		Homo sapiens (Human)
ENSG00000105402	P54920	8775;	Homo sapiens (Human)
ENSG00000105402	M0QZM9		Homo sapiens (Human)
ENSG00000105402	M0QZN5		Homo sapiens (Human)
ENSG00000105402	M0R027		Homo sapiens (Human)
ENSG00000105402	M0R031		Homo sapiens (Human)
ENSG00000105402	M0R058		Homo sapiens (Human)
ENSG00000105402	M0R0I4		Homo sapiens (Human)
ENSG00000105402	M0R0Y2		Homo sapiens (Human)
ENSG00000105402	M0R213		Homo sapiens (Human)
ENSG00000105402	M0R2M1		Homo sapiens (Human)
ENSG00000170454	O95678	9119;	Homo sapiens (Human)
ENSG00000087008	O15254	8310;	Homo sapiens (Human)
ENSG00000087008	D6RJ89		Homo sapiens (Human)
ENSG00000228672	E7EW31	389333;	Homo sapiens (Human)
ENSG00000171720	O15379	8841;	Homo sapiens (Human)
ENSG00000171720	E7ESJ6		Homo sapiens (Human)
ENSG00000171720	E7EW19		Homo sapiens (Human)
ENSG00000198783	Q96NB3	91603;	Homo sapiens (Human)
ENSG00000198783	J3QQQ3		Homo sapiens (Human)
ENSG00000167775	Q9NPF0	51293;	Homo sapiens (Human)
ENSG00000167775	M0R100		Homo sapiens (Human)
ENSG00000167775	M0R1C4		Homo sapiens (Human)
ENSG00000164742	Q08828	107;	Homo sapiens (Human)
ENSG00000164742	C9J1J0	107;	Homo sapiens (Human)
ENSG00000111110	Q9ULR3	57460;	Homo sapiens (Human)
ENSG00000186862	Q9H5P4	79955;	Homo sapiens (Human)
ENSG00000186862	A0A2R8Y4R0		Homo sapiens (Human)
ENSG00000186862	A0A2R8Y6B4		Homo sapiens (Human)
ENSG00000186862	A0A2R8Y6W6		Homo sapiens (Human)
ENSG00000186862	A0A2R8Y892	79955;	Homo sapiens (Human)
ENSG00000186862	A0A2R8YFN1	79955;	Homo sapiens (Human)
ENSG00000186862	S4R3J9		Homo sapiens (Human)
ENSG00000118503	P21580	7128;	Homo sapiens (Human)
ENSG00000118503	Q5VXQ8		Homo sapiens (Human)
ENSG00000118503	Q5VXQ9		Homo sapiens (Human)
ENSG00000118503	Q5VXR0		Homo sapiens (Human)
ENSG00000221823	P63098	5534;	Homo sapiens (Human)
ENSG00000221823	D3YTA9		Homo sapiens (Human)
ENSG00000221823	F6U1T9		Homo sapiens (Human)
ENSG00000166840	Q969I3	92292;	Homo sapiens (Human)
ENSG00000166840	A0A8I5KR82		Homo sapiens (Human)
ENSG00000166840	A0A8I5KVG3	92292;	Homo sapiens (Human)
ENSG00000166840	E9PJV1		Homo sapiens (Human)
ENSG00000166840	E9PK55		Homo sapiens (Human)
ENSG00000166840	E9PNJ8		Homo sapiens (Human)
ENSG00000166840	E9PP95		Homo sapiens (Human)
ENSG00000166840	E9PP99		Homo sapiens (Human)
ENSG00000166840	E9PR27		Homo sapiens (Human)
ENSG00000166012	Q9H5J8	79101;	Homo sapiens (Human)
ENSG00000166012	A0A1D5RMT6		Homo sapiens (Human)
ENSG00000166012	E9PKU8		Homo sapiens (Human)
ENSG00000166012	E9PM59		Homo sapiens (Human)
ENSG00000166012	H0Y3L3		Homo sapiens (Human)
ENSG00000166012	H0YCH2		Homo sapiens (Human)
ENSG00000166012	H0YG36		Homo sapiens (Human)
ENSG00000166012	H0YH71		Homo sapiens (Human)
ENSG00000176102	Q12996	1479;	Homo sapiens (Human)
ENSG00000176102	E9PJ06		Homo sapiens (Human)
ENSG00000176102	E9PLP8		Homo sapiens (Human)
ENSG00000176102	E9PNK2		Homo sapiens (Human)
ENSG00000176102	H0YE74		Homo sapiens (Human)
ENSG00000241839	Q8TD55	80301;	Homo sapiens (Human)
ENSG00000153012	Q8N0V4	55203;	Homo sapiens (Human)
ENSG00000153012	H0YA65		Homo sapiens (Human)
ENSG00000180116	Q86WS4	283461;	Homo sapiens (Human)
ENSG00000188229	P68371	10383;	Homo sapiens (Human)
ENSG00000164241	A6NC05	401207;	Homo sapiens (Human)
ENSG00000164241	A0A8C8V477		Homo sapiens (Human)
ENSG00000164241	U3KPR6		Homo sapiens (Human)
ENSG00000164241	U3KQ05		Homo sapiens (Human)
ENSG00000164241	U3KQB8		Homo sapiens (Human)
ENSG00000164241	U3KQR4		Homo sapiens (Human)
ENSG00000083814	Q8TAW3	79891;	Homo sapiens (Human)
ENSG00000083814	M0QX87		Homo sapiens (Human)
ENSG00000083814	M0R091		Homo sapiens (Human)
ENSG00000117543	Q9H2P9	51611;	Homo sapiens (Human)
ENSG00000117543	Q96DC6		Homo sapiens (Human)
ENSG00000185825	P51572	10134;	Homo sapiens (Human)
ENSG00000185825	A0A2R8Y5M6		Homo sapiens (Human)
ENSG00000185825	C9J0M4		Homo sapiens (Human)
ENSG00000185825	C9JM14		Homo sapiens (Human)
ENSG00000185825	C9JMD7		Homo sapiens (Human)
ENSG00000185825	C9JQ75		Homo sapiens (Human)
ENSG00000185825	C9JSP1		Homo sapiens (Human)
ENSG00000120738	P18146	1958;	Homo sapiens (Human)
ENSG00000151623	P08235	4306;	Homo sapiens (Human)
ENSG00000050344	Q9Y4A8	9603;	Homo sapiens (Human)
ENSG00000050344	U3KQ19		Homo sapiens (Human)
ENSG00000215131	A8MZG2	646174;	Homo sapiens (Human)
ENSG00000215131	H0Y3R3		Homo sapiens (Human)
ENSG00000185728	Q7Z739	253943;	Homo sapiens (Human)
ENSG00000185728	A0A024R7W5	253943;	Homo sapiens (Human)
ENSG00000185728	A0A087WU40		Homo sapiens (Human)
ENSG00000185728	A0A087WU63		Homo sapiens (Human)
ENSG00000185728	A0A087WWB0		Homo sapiens (Human)
ENSG00000185728	A0A087WY31	253943;	Homo sapiens (Human)
ENSG00000185728	A0A087X0C3		Homo sapiens (Human)
ENSG00000185728	A0A087X0Q1		Homo sapiens (Human)
ENSG00000185728	A0A087X0U5		Homo sapiens (Human)
ENSG00000185728	S4R373		Homo sapiens (Human)
ENSG00000103196	Q9H0B8	83716;	Homo sapiens (Human)
ENSG00000103196	H3BS62		Homo sapiens (Human)
ENSG00000103196	H3BSZ9		Homo sapiens (Human)
ENSG00000103196	H3BTI0		Homo sapiens (Human)
ENSG00000103196	H3BTP0		Homo sapiens (Human)
ENSG00000103196	J3QKP2		Homo sapiens (Human)
ENSG00000147536	Q9BRT9	84296;	Homo sapiens (Human)
ENSG00000147536	E5RFF9		Homo sapiens (Human)
ENSG00000147536	E5RH56		Homo sapiens (Human)
ENSG00000250479	Q8WYQ3	400916;	Homo sapiens (Human)
ENSG00000250479	B5MBW9	400916;	Homo sapiens (Human)
ENSG00000250479	E5RGN4		Homo sapiens (Human)
ENSG00000250479	E5RH03		Homo sapiens (Human)
ENSG00000138079	Q07837	6519;	Homo sapiens (Human)
ENSG00000138079	A0A087X0R9		Homo sapiens (Human)
ENSG00000138079	B8ZZK1	6519;	Homo sapiens (Human)
ENSG00000138079	B8ZZP2		Homo sapiens (Human)
ENSG00000138079	C9JBK3		Homo sapiens (Human)
ENSG00000181856	P14672	6517;	Homo sapiens (Human)
ENSG00000181856	F5H081		Homo sapiens (Human)
ENSG00000181856	I3L1S2		Homo sapiens (Human)
ENSG00000181856	I3L2R4		Homo sapiens (Human)
ENSG00000170579	O14490	9229;	Homo sapiens (Human)
ENSG00000170579	A0A0A0MTP4	9229;	Homo sapiens (Human)
ENSG00000170579	A0A9L9PY43		Homo sapiens (Human)
ENSG00000170579	A8MXQ8	9229;	Homo sapiens (Human)
ENSG00000170579	A8MYR7		Homo sapiens (Human)
ENSG00000170579	Q6IS01	9229;	Homo sapiens (Human)
ENSG00000105669	O14579	11316;	Homo sapiens (Human)
ENSG00000105669	M0QXB4	11316;	Homo sapiens (Human)
ENSG00000105669	M0R061		Homo sapiens (Human)
ENSG00000154743	Q8NCE0	80746;	Homo sapiens (Human)
ENSG00000154743	A0A7P0T841		Homo sapiens (Human)
ENSG00000154743	A0A7P0T8F8		Homo sapiens (Human)
ENSG00000154743	A0A7P0T8I7		Homo sapiens (Human)
ENSG00000154743	A0A7P0T8K4		Homo sapiens (Human)
ENSG00000154743	A0A7P0T8S9		Homo sapiens (Human)
ENSG00000154743	A0A7P0T8W9		Homo sapiens (Human)
ENSG00000154743	A0A7P0T8Z6		Homo sapiens (Human)
ENSG00000154743	A0A7P0T914	80746;	Homo sapiens (Human)
ENSG00000154743	A0A7P0T923		Homo sapiens (Human)
ENSG00000154743	A0A7P0T974		Homo sapiens (Human)
ENSG00000154743	A0A7P0T9K6		Homo sapiens (Human)
ENSG00000154743	A0A7P0T9Y6		Homo sapiens (Human)
ENSG00000154743	A0A7P0TA86		Homo sapiens (Human)
ENSG00000154743	A0A7P0TBE6		Homo sapiens (Human)
ENSG00000154743	A0A7P0Z492		Homo sapiens (Human)
ENSG00000154743	A0A7P0Z4J6		Homo sapiens (Human)
ENSG00000154743	C9J7Z4	80746;	Homo sapiens (Human)
ENSG00000154743	H7C2Z3		Homo sapiens (Human)
ENSG00000154743	H7C301		Homo sapiens (Human)
ENSG00000174106	Q9Y2U8	23592;	Homo sapiens (Human)
ENSG00000112902	Q13591	9037;	Homo sapiens (Human)
ENSG00000112902	D6RAF4		Homo sapiens (Human)
ENSG00000108798	Q9P2A4	51225;	Homo sapiens (Human)
ENSG00000108798	I3L1X2		Homo sapiens (Human)
ENSG00000108798	I3L3W4		Homo sapiens (Human)
ENSG00000008197	Q7Z6R9	83741;	Homo sapiens (Human)
ENSG00000171094	Q9UM73	238;	Homo sapiens (Human)
ENSG00000171094	A0A087WZL3		Homo sapiens (Human)
ENSG00000171094	A0A0K2YUJ3		Homo sapiens (Human)
ENSG00000171094	E7EPW7		Homo sapiens (Human)
ENSG00000171094	H7BZ33		Homo sapiens (Human)
ENSG00000105516	Q10586	1628;	Homo sapiens (Human)
ENSG00000105516	M0QXP1		Homo sapiens (Human)
ENSG00000105516	M0QXW3		Homo sapiens (Human)
ENSG00000110777	Q16633	5450;	Homo sapiens (Human)
ENSG00000110777	E9PKH4		Homo sapiens (Human)
ENSG00000090060	P51003	10914;	Homo sapiens (Human)
ENSG00000090060	A0A0C4DGK1	10914;	Homo sapiens (Human)
ENSG00000090060	G3V3I9		Homo sapiens (Human)
ENSG00000090060	G3V457		Homo sapiens (Human)
ENSG00000090060	G3XAH6		Homo sapiens (Human)
ENSG00000090060	H0YJ00		Homo sapiens (Human)
ENSG00000090060	H0YJL4		Homo sapiens (Human)
ENSG00000124882	O14944	2069;	Homo sapiens (Human)
ENSG00000134461	Q6P6B7	54522;	Homo sapiens (Human)
ENSG00000111704	Q9H9S0	79923;	Homo sapiens (Human)
ENSG00000111704	F5GZI2		Homo sapiens (Human)
ENSG00000136270	Q969Z0	9238;	Homo sapiens (Human)
ENSG00000136270	C9IZN7		Homo sapiens (Human)
ENSG00000136270	C9J347		Homo sapiens (Human)
ENSG00000136270	C9J5A2		Homo sapiens (Human)
ENSG00000136270	C9J618		Homo sapiens (Human)
ENSG00000136270	C9J7P5		Homo sapiens (Human)
ENSG00000136270	H7C4R5		Homo sapiens (Human)
ENSG00000100201	Q92841	10521;	Homo sapiens (Human)
ENSG00000100201	A0A0U1RQJ0		Homo sapiens (Human)
ENSG00000100201	A0A1X7SBZ2		Homo sapiens (Human)
ENSG00000100201	A0A5H1ZRQ2	10521;	Homo sapiens (Human)
ENSG00000065613	Q9H2G2	9748;	Homo sapiens (Human)
ENSG00000065613	A0A5F9ZH68		Homo sapiens (Human)
ENSG00000167767	Q6KB66	144501;	Homo sapiens (Human)
ENSG00000113360	Q9NRR4	29102;	Homo sapiens (Human)
ENSG00000113360	E5RHD1		Homo sapiens (Human)
ENSG00000113360	H0YB67		Homo sapiens (Human)
ENSG00000113360	H7C5U6		Homo sapiens (Human)
ENSG00000135090	Q9H2K8	51347;	Homo sapiens (Human)
ENSG00000135090	F5GWV8		Homo sapiens (Human)
ENSG00000135090	F5GX96		Homo sapiens (Human)
ENSG00000135090	F5GY38		Homo sapiens (Human)
ENSG00000135090	F5H005		Homo sapiens (Human)
ENSG00000135090	F5H0M3		Homo sapiens (Human)
ENSG00000135090	F5H1I2		Homo sapiens (Human)
ENSG00000135090	F5H3L7		Homo sapiens (Human)
ENSG00000135090	F5H5C7		Homo sapiens (Human)
ENSG00000135090	F5H5E0		Homo sapiens (Human)
ENSG00000135090	F5H7G4		Homo sapiens (Human)
ENSG00000135090	G3V1Q8	51347;	Homo sapiens (Human)
ENSG00000135090	H0YF68		Homo sapiens (Human)
ENSG00000074211	Q9Y2T4	5522;	Homo sapiens (Human)
ENSG00000074211	D6R943		Homo sapiens (Human)
ENSG00000165948	Q96BM0	122509;	Homo sapiens (Human)
ENSG00000165948	G3V248		Homo sapiens (Human)
ENSG00000165948	G3V2F0		Homo sapiens (Human)
ENSG00000165948	G3V349		Homo sapiens (Human)
ENSG00000165948	G3V3W3		Homo sapiens (Human)
ENSG00000165948	G3V460		Homo sapiens (Human)
ENSG00000165948	G3V4A1		Homo sapiens (Human)
ENSG00000165948	G3V585		Homo sapiens (Human)
ENSG00000111679	P29350	5777;	Homo sapiens (Human)
ENSG00000111679	F5GXD4		Homo sapiens (Human)
ENSG00000111679	F5GY79		Homo sapiens (Human)
ENSG00000111679	F5H0N8		Homo sapiens (Human)
ENSG00000111679	F5H1V7		Homo sapiens (Human)
ENSG00000111679	F5H1Z8		Homo sapiens (Human)
ENSG00000111679	F5H4Z1		Homo sapiens (Human)
ENSG00000111679	F5H5H9		Homo sapiens (Human)
ENSG00000111679	U3KQS1		Homo sapiens (Human)
ENSG00000116882	Q9NYQ3	51179;	Homo sapiens (Human)
ENSG00000116882	Q5QP02		Homo sapiens (Human)
ENSG00000111863	Q96IZ2	84830;	Homo sapiens (Human)
ENSG00000111863	D6R9A9		Homo sapiens (Human)
ENSG00000111863	D6RDG9		Homo sapiens (Human)
ENSG00000111863	H0Y9P4		Homo sapiens (Human)
ENSG00000111863	H0YAA5		Homo sapiens (Human)
ENSG00000110203	P41439	2352;	Homo sapiens (Human)
ENSG00000110203	A0A087WYI3		Homo sapiens (Human)
ENSG00000110203	F5H2G8		Homo sapiens (Human)
ENSG00000135974	Q9BVC5	79074;	Homo sapiens (Human)
ENSG00000135974	C9J4K0	79074;	Homo sapiens (Human)
ENSG00000162545	Q7Z7J9	55450;	Homo sapiens (Human)
ENSG00000198353	P09017	3221;	Homo sapiens (Human)
ENSG00000213171	Q6UY18	339398;	Homo sapiens (Human)
ENSG00000158825	P32320	978;	Homo sapiens (Human)
ENSG00000115053	P19338	4691;	Homo sapiens (Human)
ENSG00000115053	A0A7I2V2S8		Homo sapiens (Human)
ENSG00000115053	A0A7I2V2U7		Homo sapiens (Human)
ENSG00000115053	A0A7I2V349		Homo sapiens (Human)
ENSG00000115053	A0A7I2V3F3		Homo sapiens (Human)
ENSG00000115053	A0A7I2V428		Homo sapiens (Human)
ENSG00000115053	A0A7I2V506		Homo sapiens (Human)
ENSG00000115053	A0A7I2V5M5		Homo sapiens (Human)
ENSG00000115053	A0A7I2V699		Homo sapiens (Human)
ENSG00000115053	C9JLB1		Homo sapiens (Human)
ENSG00000115053	H7BY16		Homo sapiens (Human)
ENSG00000160886	Q17RY6	54742;	Homo sapiens (Human)
ENSG00000160886	E5RGJ8		Homo sapiens (Human)
ENSG00000160886	H0YB07		Homo sapiens (Human)
ENSG00000124788	P54253	6310;	Homo sapiens (Human)
ENSG00000124788	A0A2R8YCF3		Homo sapiens (Human)
ENSG00000230347	Q5JQC4	100507170;255313;653282;728036;728042;728049;728062;728072;728075;728082;728090;728096;	Homo sapiens (Human)
ENSG00000164100	O95803	9348;	Homo sapiens (Human)
ENSG00000120942	Q9Y5Z9	29914;	Homo sapiens (Human)
ENSG00000120942	R4GN21		Homo sapiens (Human)
ENSG00000120942	R4GNE3		Homo sapiens (Human)
ENSG00000116668	Q5T5J6	54823;	Homo sapiens (Human)
ENSG00000116668	Q5TC96		Homo sapiens (Human)
ENSG00000168214	Q06330	3516;	Homo sapiens (Human)
ENSG00000168214	A0A7P0T7Z3		Homo sapiens (Human)
ENSG00000168214	A0A7P0T806		Homo sapiens (Human)
ENSG00000168214	A0A7P0T821		Homo sapiens (Human)
ENSG00000168214	A0A7P0T848		Homo sapiens (Human)
ENSG00000168214	A0A7P0T947		Homo sapiens (Human)
ENSG00000168214	A0A7P0T964		Homo sapiens (Human)
ENSG00000168214	A0A7P0T9W9		Homo sapiens (Human)
ENSG00000168214	A0A7P0T9Y9		Homo sapiens (Human)
ENSG00000168214	A0A7P0TA33		Homo sapiens (Human)
ENSG00000168214	A0A7P0TBJ4		Homo sapiens (Human)
ENSG00000168214	A0A7P0Z4N7		Homo sapiens (Human)
ENSG00000168214	D6R927		Homo sapiens (Human)
ENSG00000168214	D6R946		Homo sapiens (Human)
ENSG00000168214	D6R9K5		Homo sapiens (Human)
ENSG00000168214	D6R9X3		Homo sapiens (Human)
ENSG00000168214	D6RA45		Homo sapiens (Human)
ENSG00000168214	D6RAT2		Homo sapiens (Human)
ENSG00000168214	D6RB37		Homo sapiens (Human)
ENSG00000168214	D6RBQ8		Homo sapiens (Human)
ENSG00000168214	D6RCM1		Homo sapiens (Human)
ENSG00000168214	D6RE93		Homo sapiens (Human)
ENSG00000168214	D6REC2		Homo sapiens (Human)
ENSG00000168214	D6REP3		Homo sapiens (Human)
ENSG00000168214	D6RF98		Homo sapiens (Human)
ENSG00000168214	D6RIV8		Homo sapiens (Human)
ENSG00000168214	D6RIZ8		Homo sapiens (Human)
ENSG00000168214	H0Y8R3		Homo sapiens (Human)
ENSG00000000457	Q8IZE3	57147;	Homo sapiens (Human)
ENSG00000000457	X6RHX1		Homo sapiens (Human)
ENSG00000103021	Q9H0I3	29070;	Homo sapiens (Human)
ENSG00000103021	H3BMZ8		Homo sapiens (Human)
ENSG00000103021	H3BQS9		Homo sapiens (Human)
ENSG00000214376	A8MXK1	387804;	Homo sapiens (Human)
ENSG00000214376	H0Y3Q1		Homo sapiens (Human)
ENSG00000110025	Q9NRS6	29907;	Homo sapiens (Human)
ENSG00000110025	E9PK26		Homo sapiens (Human)
ENSG00000110025	E9PMW6		Homo sapiens (Human)
ENSG00000110025	E9PNI5		Homo sapiens (Human)
ENSG00000110025	E9PR81		Homo sapiens (Human)
ENSG00000177054	Q8IUH4	54503;	Homo sapiens (Human)
ENSG00000164399	P08700	3562;	Homo sapiens (Human)
ENSG00000118985	O00472	22936;	Homo sapiens (Human)
ENSG00000118985	A0A0U1RR08		Homo sapiens (Human)
ENSG00000118985	D6RC27		Homo sapiens (Human)
ENSG00000118985	H0Y8G1		Homo sapiens (Human)
ENSG00000134825	P61165	746;	Homo sapiens (Human)
ENSG00000134825	F5GWH5		Homo sapiens (Human)
ENSG00000134825	F5H7Z5		Homo sapiens (Human)
ENSG00000213079	Q9UPN6	22828;	Homo sapiens (Human)
ENSG00000213079	A0A0A0MT33	22828;	Homo sapiens (Human)
ENSG00000166407	P25800	4004;	Homo sapiens (Human)
ENSG00000166407	E9PK83	4004;	Homo sapiens (Human)
ENSG00000176907	Q9NR00	56892;	Homo sapiens (Human)
ENSG00000198892	Q96DD7	149345;	Homo sapiens (Human)
ENSG00000197084	Q5T751	353133;	Homo sapiens (Human)
ENSG00000197084	U3KQM4		Homo sapiens (Human)
ENSG00000138182	Q96Q89	9585;	Homo sapiens (Human)
ENSG00000138182	A0A0A0MSJ5		Homo sapiens (Human)
ENSG00000179520	Q8NDX2	246213;	Homo sapiens (Human)
ENSG00000144199	Q6P2I3	151313;	Homo sapiens (Human)
ENSG00000198042	Q9BXY0	84549;	Homo sapiens (Human)
ENSG00000198042	H0YBV6		Homo sapiens (Human)
ENSG00000162396	Q7L3T8	25973;	Homo sapiens (Human)
ENSG00000163064	Q05925	2019;	Homo sapiens (Human)
ENSG00000157077	O95405	9372;	Homo sapiens (Human)
ENSG00000119820	Q9BSR8	84272;	Homo sapiens (Human)
ENSG00000119820	H7C0D5		Homo sapiens (Human)
ENSG00000119820	H7C3X2		Homo sapiens (Human)
ENSG00000143452	Q86X24	84072;	Homo sapiens (Human)
ENSG00000143452	X6R751		Homo sapiens (Human)
ENSG00000143452	X6RG95		Homo sapiens (Human)
ENSG00000120438	P17987	6950;	Homo sapiens (Human)
ENSG00000120438	E7EQR6	6950;	Homo sapiens (Human)
ENSG00000120438	E7ERF2		Homo sapiens (Human)
ENSG00000120438	F5GYL4		Homo sapiens (Human)
ENSG00000120438	F5GZ03		Homo sapiens (Human)
ENSG00000120438	F5GZI8		Homo sapiens (Human)
ENSG00000120438	F5H136		Homo sapiens (Human)
ENSG00000120438	F5H282		Homo sapiens (Human)
ENSG00000120438	F5H676		Homo sapiens (Human)
ENSG00000120438	F5H726		Homo sapiens (Human)
ENSG00000120438	F5H7Y1		Homo sapiens (Human)
ENSG00000121764	O43613	3061;	Homo sapiens (Human)
ENSG00000121764	A0A8I5KTU6		Homo sapiens (Human)
ENSG00000121764	A6NMV7	3061;	Homo sapiens (Human)
ENSG00000183354	Q5HYC2	158358;	Homo sapiens (Human)
ENSG00000183354	F5H4E5		Homo sapiens (Human)
ENSG00000183354	H0YFF4		Homo sapiens (Human)
ENSG00000183354	H0YGV4		Homo sapiens (Human)
ENSG00000002330	Q92934	572;	Homo sapiens (Human)
ENSG00000002330	A8MXU7		Homo sapiens (Human)
ENSG00000002330	F5GYS3		Homo sapiens (Human)
ENSG00000002330	F5H1R6		Homo sapiens (Human)
ENSG00000002330	F5H3B1		Homo sapiens (Human)
ENSG00000049245	Q15836	9341;	Homo sapiens (Human)
ENSG00000049245	K7EKX0		Homo sapiens (Human)
ENSG00000124422	Q9UPT9	23326;	Homo sapiens (Human)
ENSG00000124422	J3QRV6		Homo sapiens (Human)
ENSG00000124422	J3QS30		Homo sapiens (Human)
ENSG00000124422	K7ERX6		Homo sapiens (Human)
ENSG00000124422	K7ESK0		Homo sapiens (Human)
ENSG00000130706	Q16186	11047;	Homo sapiens (Human)
ENSG00000130706	A0A087WUX6		Homo sapiens (Human)
ENSG00000130706	A0A087WX59	11047;	Homo sapiens (Human)
ENSG00000110711	O00170	9049;	Homo sapiens (Human)
ENSG00000110711	A0A804HIX8		Homo sapiens (Human)
ENSG00000110711	A0A804HJ38	9049;	Homo sapiens (Human)
ENSG00000110711	A0A804HJ46		Homo sapiens (Human)
ENSG00000110711	A0A804HKH9		Homo sapiens (Human)
ENSG00000110711	A0A804HKK3		Homo sapiens (Human)
ENSG00000110711	A0A804HKL7	9049;	Homo sapiens (Human)
ENSG00000110711	A0A804HKP8		Homo sapiens (Human)
ENSG00000110711	E9PMH2		Homo sapiens (Human)
ENSG00000110711	V9GYQ3		Homo sapiens (Human)
ENSG00000148737	Q9NQB0	6934;	Homo sapiens (Human)
ENSG00000148737	A0A0A0MTL7	6934;	Homo sapiens (Human)
ENSG00000148737	A0A0D9SGH8		Homo sapiens (Human)
ENSG00000148737	A0A1B0GU84		Homo sapiens (Human)
ENSG00000148737	A0A1B0GVE1		Homo sapiens (Human)
ENSG00000148737	A0A994J4F0		Homo sapiens (Human)
ENSG00000148737	A0A994J711	6934;	Homo sapiens (Human)
ENSG00000148737	C6ZRJ7	6934;	Homo sapiens (Human)
ENSG00000148737	C6ZRK5	6934;	Homo sapiens (Human)
ENSG00000148737	H0YEE5		Homo sapiens (Human)
ENSG00000148737	Q5JRY3		Homo sapiens (Human)
ENSG00000148737	Q5JRY4		Homo sapiens (Human)
